Time, CA, CB,CA0, v0, P, I, D,
709.8499999999021,0.03843978617173879,1.3132498479175727,1.2,0.0,0.010580200022896313,-0.2277164353230504,0.0,
709.8999999999021,0.038055388310021754,1.3136342457792896,1.2,0.0,0.013186898022664987,-0.22742485106605392,0.0,
709.949999999902,0.03767483442692188,1.3140147996623892,1.2,0.0,0.015767529042436026,-0.22707620476329138,0.0,
709.999999999902,0.037298086082653004,1.3143915480066581,1.2,0.0,0.018322353752009326,-0.2266710670352204,0.0,
710.049999999902,0.03692510522182681,1.3147645288674845,1.2,0.0,0.020851630214486973,-0.2262100027960941,0.0,
710.0999999999019,0.03655585416960888,1.3151337799197023,1.2,0.0,0.02335561391233978,-0.22569357131102302,0.0,
710.1499999999019,0.03619029562791312,1.3154993384613982,1.2,0.0,0.02583455777321415,-0.22512232625246661,0.0,
710.1999999999018,0.03582839267163432,1.3158612414176771,1.2,0.0,0.028288712195479786,-0.2244968157561597,0.0,
710.2499999999018,0.03547010874491831,1.3162195253443933,1.2,0.0,0.03071832507352273,-0.22381758247647981,0.0,
710.2999999999017,0.03511540765746944,1.316574226431842,1.2,0.0,0.033123641822785356,-0.2230851636412607,0.0,
710.3499999999017,0.03476425358089506,1.3169253805084165,1.2,0.0,0.03550490540455536,-0.2223000911060577,0.0,
710.3999999999016,0.034416611045086434,1.317273023044225,1.2,0.0,0.03786235635050762,-0.22146289140787068,0.0,
710.4499999999016,0.03407244493463589,1.3176171891546755,1.2,0.0,0.04019623278700038,-0.2205740858183295,0.0,
710.4999999999015,0.03373172048528984,1.3179579136040214,1.2,0.0,0.04250677045912826,-0.21963419039634766,0.0,
710.5499999999015,0.033394403280437246,1.318295230808874,1.2,0.0,0.04479420275453493,-0.2186437160402496,0.0,
710.5999999999015,0.03306045924763318,1.3186291748416783,1.2,0.0,0.04705876072698752,-0.21760316853937647,0.0,
710.6499999999014,0.03272985465515715,1.3189597794341543,1.2,0.0,0.04930067311971556,-0.216513048625176,0.0,
